Date,와이지엔터테인먼트,비츠로셀,에스앤더블류,STX중공업,에이테크솔루션,에스앤에스텍,디아이,HLB,현대엘리베이,동원금속,성안,성우하이텍,동화기업,시노펙스,메디앙스,경창산업,KBI메탈,KB오토시스,홍구석유,웅진,모베이스전자,LS ELECTRIC,부방,화신,일지테크,세아베스틸지주,태경비케이,극동유화,아센디오,한올바이오파마
2022-12-02,0.008898776418242438,0.0037174721189590088,0.0,0.045263157894736894,0.0,0.0,0.0,0.0,0.0117647058823529,-0.0091324200913242,0.0,-0.0186125211505922,0.0,0.0,0.0307443365695792,0.0,0.0,0.0,0.01567398119122254,0.0,0.0,0.0,0.0,0.0,-0.004073319755600768,0.0,-0.029761904761904767,0.0697368421052631,0.0,0.0
2022-12-05,0.008898776418242438,0.0037174721189590088,0.0,0.045263157894736894,0.0,0.0,0.0,0.0,0.0117647058823529,-0.022831050228310557,0.0,-0.0186125211505922,-0.015822784810126556,0.0,0.0307443365695792,0.0,0.0,0.0,0.01567398119122254,0.0,-0.02473498233215543,0.0,0.0,0.0,-0.004073319755600768,-0.01813471502590669,-0.029761904761904767,0.048684210526315885,0.0,0.0
2022-12-06,0.022766800836362622,-0.044789320213927564,0.0,0.0005242678681138813,0.0,0.022099447513812098,0.0,0.0,0.0117647058823529,-0.022831050228310557,0.0,-0.0186125211505922,-0.015822784810126556,0.0,0.0307443365695792,-0.01388888888888884,0.0,-0.006134969325153339,0.01567398119122254,0.0,-0.02473498233215543,0.00561797752808979,0.0,0.0,-0.004073319755600768,-0.01813471502590669,-0.05452077162603475,0.048684210526315885,0.0,0.013698630136986356
2022-12-07,0.022766800836362622,-0.04852061193184187,0.0,-0.033029899651853434,0.0,0.022099447513812098,0.0,0.0,0.0117647058823529,-0.022831050228310557,0.0,-0.0186125211505922,-0.015822784810126556,0.0,0.0307443365695792,-0.01388888888888884,0.0,-0.029447852760736137,0.01567398119122254,0.0,-0.02473498233215543,0.00561797752808979,0.0,0.0,-0.061721770308669766,-0.01813471502590669,-0.05452077162603475,0.048684210526315885,0.0,0.013698630136986356
2022-12-08,0.051855731463107846,-0.04852061193184187,0.0,0.0035746467335653342,0.018223234624145768,0.04254143646408837,-0.02527075812274371,0.0,0.021916191225654025,0.011031240110312313,0.0,-0.016834645283111516,-0.07522662977264749,0.007474429583005593,0.0307443365695792,-0.023325358851674638,0.053380782918149405,-0.019631901840490795,0.010595611285266315,0.0,-0.017510797016097368,0.00561797752808979,0.0,0.0,-0.061721770308669766,-0.01813471502590669,-0.07960811433579174,0.046008995703544775,0.013086150490730697,0.08610567514677103
2022-12-09,0.051855731463107846,-0.04852061193184187,0.0,0.0035746467335653342,0.01252847380410027,0.04254143646408837,-0.02527075812274371,0.0,0.016840448554003462,0.01586871015868696,-0.061422413793103425,-0.020390397018073103,-0.07522662977264749,0.009441384736428082,0.043669030445059986,-0.023325358851674638,0.053380782918149405,-0.008588957055214785,0.010595611285266315,0.0,-0.017510797016097368,0.00561797752808979,0.0,0.0,-0.0637054452128798,-0.03594056216274255,-0.07960811433579174,0.055372247583244105,0.013086150490730697,0.08610567514677103
2022-12-12,0.051855731463107846,-0.05572878911417645,0.0,0.0035746467335653342,0.01252847380410027,0.04254143646408837,-0.02527075812274371,0.0,0.013456620106236494,0.01586871015868696,-0.09913793103448276,-0.020390397018073103,-0.07522662977264749,0.022816679779701143,0.043669030445059986,-0.023325358851674638,0.053380782918149405,-0.008588957055214785,0.010595611285266315,0.0,-0.017510797016097368,0.00561797752808979,0.0,-0.0260972716488731,-0.0637054452128798,-0.05120271685145905,-0.020485718902500505,0.055372247583244105,0.01955954442357899,0.14216274225112047
2022-12-13,0.07681502000630025,-0.04131243474950741,0.0,0.03588288485778479,0.037529176860991775,0.08501534683855128,-0.017969415486958962,-0.009070818352739374,0.020224277001770652,0.02072932599676669,-0.08081896551724144,-0.007620811876781652,-0.04695118499950901,0.04012588512981896,0.055174043379100146,-0.007238952997467019,0.07540268081887724,0.009770506703022042,0.020718438777272308,0.004237288135593209,0.007961145283485349,0.00561797752808979,0.0,-0.0260972716488731,-0.03969789252603062,-0.05120271685145905,-0.020485718902500505,0.06212015197955645,0.003376059591458702,0.12464490878101131
2022-12-14,0.07681502000630025,-0.04131243474950741,0.0,0.03588288485778479,0.029574407706526307,0.08501534683855128,-0.017969415486958962,-0.009070818352739374,0.010072791658469527,0.03045055767292637,-0.08081896551724144,-0.007620811876781652,-0.04695118499950901,0.04996066089693163,0.12749126753592321,-0.02332535885167475,0.07540268081887724,0.023234113459062344,0.03252840418461278,0.016949152542372836,-0.002955401416335879,0.00561797752808979,0.0,-0.02376736081549713,-0.027694116182606088,-0.05120271685145905,0.005722021059974436,0.0702176372551313,0.003376059591458702,0.12464490878101131
2022-12-15,0.10737163237878322,-0.04131243474950741,0.0,0.03588288485778479,0.015937660584585567,0.06706472529158991,-0.017969415486958962,-0.012119321436221964,0.010072791658469527,0.03045055767292637,-0.08081896551724144,-0.031779855782403055,-0.04695118499950901,0.04996066089693163,0.12749126753592321,-0.02332535885167475,0.07540268081887724,0.023234113459062344,0.03252840418461278,0.016949152542372836,-0.017510797016097368,0.00561797752808979,0.0,-0.02376736081549713,-0.027694116182606088,-0.05120271685145905,0.005722021059974436,0.05132350494545679,0.003376059591458702,0.12464490878101131
