Date,와이지엔터테인먼트,비츠로셀,에스앤더블류,STX중공업,에이테크솔루션,에스앤에스텍,디아이,HLB,현대엘리베이,동원금속,성안,성우하이텍,동화기업,시노펙스,메디앙스,경창산업,KBI메탈,KB오토시스,홍구석유,웅진,모베이스전자,LS ELECTRIC,부방,화신,일지테크,세아베스틸지주,태경비케이,극동유화,아센디오,한올바이오파마
2022-12-02,0.008898776418242492,0.0037174721189591076,0.0,0.045263157894736845,-0.019067796610169493,-0.0106951871657754,0.001968503937007874,0.012580556698203757,0.011764705882352941,-0.0091324200913242,-0.004206098843322818,-0.018612521150592216,-0.024691358024691357,0.0017367141368530739,0.030744336569579287,0.0,0.0,-0.007058823529411765,0.01567398119122257,0.0,-0.0035211267605633804,-0.010810810810810811,0.1187214611872146,-0.023681377825618945,-0.004073319755600814,-0.01278772378516624,-0.02976190476190476,0.06973684210526315,-0.002205071664829107,0.045774647887323945
2022-12-05,-0.037486218302094816,-0.003703703703703704,0.0,0.035246727089627394,-0.014038876889848811,-0.021621621621621623,-0.007858546168958742,-0.0124242526828938,-0.011627906976744186,-0.013824884792626729,-0.04963041182682154,-0.03793103448275862,-0.015822784810126583,-0.0544382801664355,0.02511773940345369,-0.01818181818181818,0.045936395759717315,-0.034360189573459717,-0.05246913580246913,-0.024291497975708502,-0.024734982332155476,-0.0273224043715847,-0.02040816326530612,-0.022050716648291068,0.03680981595092025,-0.018134715025906734,-0.03834355828220859,-0.01968019680196802,0.023204419889502764,-0.016835016835016835
2022-12-06,0.013745704467353952,-0.048327137546468404,0.0,-0.042801556420233464,-0.012048192771084338,0.022099447513812154,0.05742574257425743,0.0,0.0016806722689075631,-0.014018691588785047,0.021111111111111112,-0.0017921146953405018,-0.00482315112540193,-0.0484048404840484,-0.019908116385911178,-0.013888888888888888,-0.02027027027027027,-0.006134969325153374,-0.014657980456026058,0.004149377593360996,0.0,0.0056179775280898875,-0.04375,-0.006764374295377677,-0.011834319526627219,0.018469656992084433,-0.025518341307814992,-0.03513174404015056,-0.0010799136069114472,0.0136986301369863
2022-12-07,-0.006779661016949152,-0.00390625,0.0,-0.03353658536585366,-0.026607538802660754,-0.009009009009009009,0.03745318352059925,-0.0015425750719868367,0.003355704697986577,-0.04265402843601896,-0.001088139281828074,-0.008976660682226212,-0.009693053311793215,-0.02042389210019268,-0.0171875,-0.018779342723004695,-0.03103448275862069,-0.02345679012345679,-0.008264462809917356,-0.02066115702479339,-0.021739130434782608,0.0074487895716946,-0.037037037037037035,-0.011350737797956867,-0.05788423153692615,0.0,-0.01309328968903437,0.01950585175552666,-0.008648648648648649,-0.006756756756756757
2022-12-08,0.02844141069397042,0.00392156862745098,0.0,0.03785488958990536,0.018223234624145785,0.02,-0.02527075812274368,0.028289902839290004,0.010033444816053512,0.034653465346534656,0.010893246187363835,0.0018115942028985507,-0.06035889070146819,0.007474429583005508,0.014308426073131956,-0.009569377990430622,0.05338078291814947,0.010113780025284451,-0.005,0.012658227848101266,0.007407407407407408,0.018484288354898338,0.01809954751131222,-0.0057405281285878304,0.00211864406779661,0.0,-0.026533996683250415,-0.002551020408163265,0.013086150490730643,0.07142857142857142
2022-12-09,-0.00663716814159292,0.03125,0.0,0.013171225937183385,-0.005592841163310962,-0.044563279857397504,-0.027777777777777776,0.0,-0.004966887417218543,0.004784688995215311,-0.061422413793103446,-0.003616636528028933,-0.024305555555555556,0.001952362358453729,0.012539184952978056,0.012077294685990338,-0.02364864864864865,0.011264080100125156,0.005025125628140704,0.0,0.0,0.025408348457350273,-0.022222222222222223,-0.026558891454965358,-0.0021141649048625794,-0.018134715025906734,-0.018739352640545145,0.008951406649616368,0.010764262648008612,-0.015873015873015872
2022-12-12,-0.014476614699331848,-0.007575757575757576,0.0,-0.006,0.0022497187851518562,0.007462686567164179,0.017142857142857144,0.012219959266802444,-0.0033277870216306157,-0.004761904761904762,-0.040183696900114814,-0.025408348457350273,-0.010676156583629894,0.013250194855806703,-0.017027863777089782,0.014319809069212411,-0.006920415224913495,0.0024752475247524753,-0.0016666666666666668,-0.016666666666666666,-0.007352941176470588,-0.019469026548672566,-0.013636363636363636,-0.02609727164887307,-0.00847457627118644,-0.0158311345646438,0.0642361111111111,-0.008871989860583017,0.006389776357827476,0.05161290322580645
2022-12-13,0.023728813559322035,0.015267175572519083,0.0,0.03219315895372234,0.024691358024691357,0.040740740740740744,0.00749063670411985,-0.009070818352739388,0.00667779632721202,0.004784688995215311,0.02033492822966507,0.01303538175046555,0.030575539568345324,0.016923076923076923,0.011023622047244094,0.01647058823529412,0.020905923344947737,0.018518518518518517,0.01001669449081803,0.00423728813559322,0.025925925925925925,0.019855595667870037,0.013824884792626729,0.018270401948842874,0.02564102564102564,-0.002680965147453083,-0.024469820554649267,0.00639386189258312,-0.015873015873015872,-0.015337423312883436
2022-12-14,-0.02759381898454746,0.0,0.0,0.12280701754385964,-0.007667031763417305,-0.03202846975088968,0.0,-0.0045602822714865855,-0.009950248756218905,0.009523809523809525,-0.011723329425556858,-0.01838235294117647,-0.005235602094240838,0.009455370650529501,0.06853582554517133,-0.016203703703703703,-0.010238907849829351,0.013333333333333334,0.011570247933884297,0.012658227848101266,-0.010830324909747292,0.005309734513274336,0.015909090909090907,0.0023923444976076554,0.0125,0.0,0.026755852842809364,0.007623888182973317,-0.017204301075268817,0.021806853582554516
2022-12-15,0.028376844494892167,0.007518796992481203,0.0,0.21180555555555555,-0.013245033112582781,-0.016544117647058824,-0.022304832713754646,-0.0030764086273198463,-0.038525963149078725,0.0047169811320754715,0.0071174377224199285,-0.024344569288389514,0.0035087719298245615,0.0,-0.01749271137026239,-0.004705882352941176,0.0,-0.013157894736842105,-0.011437908496732025,-0.0125,-0.014598540145985401,-0.00528169014084507,-0.035794183445190156,-0.01909307875894988,0.006172839506172839,-0.010752688172043012,-0.04723127035830619,-0.017654476670870115,0.0,-0.03048780487804878
