Date,와이지엔터테인먼트,비츠로셀,에스앤더블류,STX중공업,에이테크솔루션,에스앤에스텍,디아이,HLB,현대엘리베이,동원금속,성안,성우하이텍,동화기업,시노펙스,메디앙스,경창산업,KBI메탈,KB오토시스,홍구석유,웅진,모베이스전자,LS ELECTRIC,부방,화신,일지테크,세아베스틸지주,태경비케이,극동유화,아센디오,한올바이오파마
2011-11-23,29263,3076,2305,2718772,9190,3410,1130,829,79265,1677,798,14173,4794,1828,26949,2857,2901,5910,1825,10244,2005,57600,757,14850,2410,54500,1920,1640,84953,8840
2011-11-24,33641,3098,2455,2691585,9040,3470,1125,809,73230,1724,781,13616,4964,1818,28504,2829,2840,5870,1640,10080,2065,59100,754,14700,2435,54300,1945,1635,83571,8850
2011-11-25,29787,3090,2400,2628147,8980,3485,1110,803,71311,1794,746,12939,4445,1730,26773,2721,3046,5320,1575,9879,1873,57400,744,14300,2380,53800,1945,1635,83986,8170
2011-11-28,29376,3079,2500,2718772,9200,3540,1130,789,71036,1785,742,12660,4410,1867,27811,2672,3050,5100,1575,9971,1882,58500,739,14300,2385,55200,1940,1640,87853,8460
2011-11-29,29376,3106,2550,2687053,9540,3540,1150,789,75150,1873,742,13098,4452,1838,28761,2690,3013,5380,1645,10044,2044,60600,744,14650,2405,56900,1960,1650,86887,7920
2011-11-30,27691,3098,2570,2687053,9050,3455,1125,775,76248,1864,746,12700,4587,1838,28675,2681,2948,5000,1650,10754,2018,61300,757,14400,2300,56800,1950,1650,88268,8020
2011-12-01,28440,3158,2580,2786742,9410,3500,1155,775,77893,1873,760,12860,4730,1852,32906,2715,2896,5080,1685,10390,2027,62800,759,14500,2385,57400,1960,1660,85643,8310
2011-12-02,27467,3170,2620,2832055,9390,3510,1130,785,80362,1855,750,12580,4694,1945,31525,2693,2882,4895,1675,10281,1954,62200,840,14500,2445,56600,1980,1660,85229,8060
2011-12-05,26307,3296,2790,2809398,9370,3510,1145,833,79813,1817,751,12421,4666,1945,30836,2668,3022,5200,1650,10663,1984,63000,938,14700,2410,57400,1970,1660,86057,7790
2011-12-06,27504,3209,2830,2745960,9200,3595,1195,877,78991,1757,749,12620,4644,2234,30920,2666,3261,4950,1645,10244,1912,61800,858,14800,2395,54500,1960,1655,84676,7830
2011-12-07,26606,3219,2825,2764085,9540,3585,1200,847,79265,1733,765,12780,4658,2385,34031,2681,3317,5140,1630,10281,1976,62900,840,14900,2385,51800,2010,1650,84262,7790
2011-12-08,26456,3212,2720,2782211,9380,3620,1230,869,77071,1761,765,12660,4666,2444,33078,2715,3466,5060,1595,10335,2001,61800,837,14600,2450,51500,2130,1680,81499,8160
2011-12-09,27205,3216,2660,2804867,9300,3590,1210,827,74054,1743,803,12500,4623,2444,38005,2697,3387,4820,1545,10226,2171,60800,815,14200,2360,51100,2095,1700,79980,8530
2011-12-12,28702,3272,2695,2768617,10300,3685,1295,814,77619,1743,902,11943,4694,2459,43704,2628,3658,4775,1580,10208,2248,62800,807,13950,2350,50700,2045,1795,82328,8500
2011-12-13,29039,3216,2690,2718772,10250,3595,1265,803,74876,1696,829,11147,4658,2346,45345,2582,3924,4500,1605,10025,2299,62200,812,13350,2335,48000,2020,1750,83709,8800
2011-12-14,28702,3235,2700,2741429,10000,3555,1275,798,75425,1687,795,11466,4673,2219,45257,2576,3924,4630,1550,9934,2499,63900,822,13800,2210,49500,2035,1755,82604,9450
2011-12-15,30199,3170,2640,2650803,9770,3440,1240,798,71859,1640,786,11187,4587,2287,38520,2483,3793,4450,1580,9588,2414,63800,762,13250,2230,48000,2015,1750,81361,9400
2011-12-16,30611,3189,2670,2619084,9710,3475,1245,785,71585,1654,841,11386,4651,2185,38432,2461,3774,4460,1625,9533,2576,64900,777,13250,2275,47600,2030,1745,81499,9100
2011-12-19,29787,3084,2660,2401582,9230,3250,1220,793,66649,1538,779,10909,4587,2082,38520,2338,3438,4185,1590,8731,2193,62500,706,12450,2220,45650,2010,1715,78322,8410
2011-12-20,29862,3303,2655,2478614,9810,3345,1265,784,68294,1580,801,11267,4594,2160,38005,2427,3466,4275,1600,8786,2299,63700,706,12750,2290,46500,2005,1720,79013,9670
2011-12-21,30311,3250,2690,2605490,10900,3430,1410,902,69666,1631,818,11426,4644,2204,43704,2492,3891,4350,1620,8932,2440,64800,737,12950,2330,47250,2030,1740,79013,9510
2011-12-22,29114,3227,2690,2555646,11000,3485,1360,902,70488,1622,800,11307,4609,2165,45862,2520,3830,4255,1635,8877,2274,64700,747,13000,2295,47500,2020,1735,77769,9500
2011-12-23,28702,3329,2670,2641741,11000,3500,1345,864,75974,1622,820,11307,4516,2097,43269,2576,3784,4260,1620,8932,2274,66800,747,13350,2275,48000,2030,1745,79427,9250
2011-12-26,28365,3258,2690,2628147,11400,3500,1340,873,73779,1575,851,11307,4516,2033,40938,2504,3723,4350,1640,8795,2188,66200,752,13200,2280,47750,2040,1720,78460,9200
2011-12-27,27654,3163,2690,2600959,10950,3495,1335,925,73230,1575,818,10988,4481,1960,38867,2437,3760,5000,1615,8430,2086,65200,739,12600,2265,47900,2025,1710,78046,8950
2011-12-28,28141,3125,2635,2564709,11150,3370,1285,903,70762,1603,880,10709,4459,2097,39745,2449,3644,4980,1530,8257,2137,65700,721,12600,2205,46800,1975,1715,78046,9140
2011-12-29,27542,3144,2695,2564709,11200,3360,1305,917,71585,1608,942,11028,4459,2116,40098,2489,3662,4785,1500,7984,2159,66500,726,12550,2210,46000,1965,1690,85505,9130
2012-01-02,27243,3151,2700,2555646,11300,3370,1340,981,74054,1584,949,10949,4353,2097,41504,2443,3676,5500,1470,8038,2129,64700,731,12600,2275,43300,1905,1680,84262,9500
2012-01-03,27916,3216,2665,2564709,11750,3370,1370,977,74876,1617,920,11307,4410,2141,42998,2464,3597,5500,1490,8148,2108,66000,742,13150,2215,46000,1905,1685,84953,9480
2012-01-04,28814,3185,2690,2591896,11400,3380,1355,949,74054,1640,924,11227,4445,2170,41153,2443,3704,5550,1500,8166,2125,66600,772,13400,2280,47350,1900,1680,89649,9400
2012-01-05,29787,3242,2740,2605490,11400,3370,1315,947,79813,1640,909,11466,4502,2248,39745,2467,3872,5200,1540,8248,2188,67500,757,13400,2295,48150,1895,1675,94760,9540
2012-01-06,29937,3182,2735,2587365,10850,3520,1355,919,76522,1640,877,11068,4530,2248,39394,2437,4218,5200,1550,8139,2146,67800,752,13050,2295,48500,1900,1675,95727,9960
2012-01-09,31771,3227,2725,2555646,11350,3460,1395,881,74328,1636,842,10869,4495,2180,33591,2427,4143,5230,1565,8130,2086,67500,744,13000,2300,47050,1890,1670,99318,10150
2012-01-10,30760,3393,2695,2610022,11700,3475,1380,879,75150,1659,856,11267,4516,2155,34203,2378,4204,5160,1570,8467,2146,68300,772,13700,2295,49350,1900,1675,99871,10150
2012-01-11,29713,3371,2690,2632678,12750,3655,1385,844,72408,1687,837,11108,4530,2151,29545,2418,4204,5150,1625,8449,2163,67200,782,13650,2290,48350,1905,1670,104982,9730
2012-01-12,29937,3329,2700,2691585,12750,3580,1360,844,72408,1696,843,11466,4530,2151,30337,2443,4204,5210,1560,8640,2129,66900,762,13500,2285,46950,1910,1700,104982,10000
2012-01-13,30760,3473,2605,2696116,13300,3580,1370,857,74328,1687,854,11346,4552,2229,30249,2455,4204,5190,1565,8640,2073,68000,764,13550,2285,46100,1910,1690,104982,9800
2012-01-16,33118,3492,2660,2664397,13100,3520,1325,846,74602,1640,851,11108,4573,2195,30513,2365,4480,5020,1530,8303,2163,66600,752,13100,2280,46700,1900,1685,103048,9640
2012-01-17,31808,3613,2695,2745960,13100,3520,1325,835,74328,1650,841,11187,4566,2229,32623,2415,4396,5060,1535,8403,2095,67600,754,13200,2280,49400,1890,1690,102634,10200
2012-01-18,30460,3595,2665,2773148,12400,3470,1305,806,74876,1650,834,11108,4552,2180,31129,2412,4181,5810,1540,8357,2090,66700,754,12750,2250,50300,1895,1675,99595,10100
2012-01-19,30685,3609,2665,2791273,12850,3400,1320,811,74602,1659,825,11147,4538,2190,30776,2446,4097,5910,1520,8613,2069,65700,769,12850,2260,50200,1895,1675,99595,9950
2012-01-20,31209,3522,2700,3022369,12350,3370,1340,779,74602,1664,830,11068,4523,2170,30337,2533,4111,5730,1540,8822,2044,66700,848,12650,2250,51100,1885,1670,105949,9990
2012-01-25,31284,3489,2830,3040494,12250,3570,1325,766,75150,1650,824,11545,4495,2121,30955,2551,4078,6000,1530,8667,2048,65100,807,13250,2220,50000,1895,1665,106777,9790
2012-01-26,32519,3511,2775,3103932,12600,3590,1325,793,75699,1659,833,11426,4488,2136,30862,2659,4041,5660,1530,8658,2086,64600,805,13050,2225,50200,1880,1675,106087,9900
2012-01-27,34241,3636,2785,3008775,12750,3600,1330,840,75974,1677,841,11068,4495,2170,30425,2845,4139,5540,1530,8676,2061,65300,842,12750,2280,50500,1875,1675,105949,10100
2012-01-30,36299,3650,2800,2904555,13050,3780,1320,860,74054,1673,825,10789,4516,2219,29721,2770,4157,5540,1520,8649,2005,65000,795,12400,2265,49400,1935,1675,104843,10050
2012-01-31,36673,3666,2750,2995181,13000,3720,1325,821,74602,1664,826,10749,4424,2185,30776,2820,4115,5540,1545,8576,1993,65600,822,12550,2295,50300,1915,1680,102220,10400
2012-02-01,36822,3682,2815,3058619,12850,3660,1355,829,75150,1696,844,10669,4466,2165,30776,2829,3849,5540,1560,8731,2001,67900,820,12250,2305,49950,1900,1680,101390,10500
2012-02-02,36710,3655,2830,3158307,12750,3670,1360,818,75425,1729,850,10510,4552,2351,30776,2903,3723,5740,1645,9624,1967,68200,855,12100,2300,53600,1910,1680,103186,9970
2012-02-03,36560,3659,2845,3162839,12500,3700,1350,809,74328,1724,835,10589,4552,2302,30776,2894,3718,5740,1645,10007,1967,69000,848,12100,2280,52700,1925,1680,104982,9700
2012-02-06,37421,3659,2770,3149245,11900,3705,1350,811,76248,1715,881,9953,4573,2439,29898,2894,3307,5700,1625,11502,1958,70100,873,11650,2330,52800,1910,1675,104982,9540
2012-02-07,37010,3650,2765,3194558,11750,3660,1380,821,78716,1705,915,10470,4573,2361,32974,2888,3223,5860,1670,13215,1976,69500,842,11900,2315,53900,1910,1690,102634,9640
2012-02-08,36036,3682,2750,3289715,11900,3640,1385,821,78716,1710,895,10589,4559,2400,37901,2882,3317,5600,1670,12759,2005,70800,842,11900,2315,54600,1940,1730,102634,9260
2012-02-09,36897,3856,2800,3466435,12100,3630,1375,842,78442,1743,895,10669,4637,2757,37726,2817,3223,5380,1650,11885,2014,71300,928,11850,2380,54800,1910,1715,99180,9460
2012-02-10,36897,3803,2820,3443778,12100,3640,1385,818,82282,1813,914,10589,4651,3167,33942,2857,3120,5530,1655,11447,1963,70100,908,12200,2420,54000,1940,1735,99456,9420
2012-02-13,37384,3795,2800,3398466,11800,3740,1390,840,79813,1817,896,11227,4644,3280,34646,2876,3144,5510,1685,11885,2031,70100,918,12800,2510,52500,1960,1760,98766,9260
2012-02-14,37047,3704,2910,3335028,11600,3745,1405,913,77619,1813,877,11307,4602,3275,33854,3030,3317,5570,1685,12741,2103,70500,885,13200,2555,51300,1945,1745,98628,9320
2012-02-15,39592,3659,3345,3384872,11600,3720,1400,908,78442,1813,914,11307,4623,3030,36756,3166,3340,5700,1665,11939,2052,70000,928,13000,2560,51800,1980,1760,97799,9220
2012-02-16,43259,3618,3245,3303309,12050,3600,1350,906,76796,1813,891,11466,4594,3050,34203,3191,3382,5770,1675,11520,2044,67800,908,12350,2515,51200,1985,1740,99180,9210
2012-02-17,45429,3613,3150,3335028,12050,3625,1400,865,77345,1994,895,11545,4765,3030,34031,3191,3536,5760,1735,11684,2108,67000,911,12400,2500,50500,2020,1750,100147,9230
2012-02-20,45579,3682,3620,3366747,12100,3610,1485,865,77619,2088,949,11307,5021,3074,34117,3179,3424,5830,1700,11465,2065,68200,921,12400,2520,51000,2015,1745,98075,9140
2012-02-21,44157,3678,3800,3325965,12200,3625,1485,857,75974,2013,993,11346,4978,3216,33680,3173,3419,5790,1720,11192,2167,67700,951,12400,2520,50000,2015,1755,97384,9480
2012-02-22,44082,3712,3930,3262527,11800,3700,1495,871,74054,2060,1140,11665,4929,3050,32362,3166,3331,5710,1950,11319,2491,66800,961,12550,2515,49350,2015,1780,97108,9150
2012-02-23,43259,3700,4100,3248933,11350,3800,1490,881,74328,2064,1309,11506,4993,2879,30862,3148,3261,5500,1880,11064,2861,65000,926,12200,2480,50100,1990,1800,98075,8840
2012-02-24,41538,3678,3655,3271590,11000,3775,1460,877,74328,2199,1371,11267,5427,2850,33413,3135,3232,5820,1865,11228,3287,64800,908,12300,2595,51000,2005,1810,98351,9080
2012-02-27,40265,3803,3755,3171901,10600,3755,1405,840,72682,2199,1173,10829,5832,2742,32535,3148,3247,5940,1885,10937,3776,63800,898,11600,2650,48750,1985,1770,98214,8820
2012-02-28,40789,3833,3700,3226277,10900,3760,1415,822,73230,2115,1089,10829,5690,2766,31831,3173,3732,6040,1825,10700,3393,64300,906,11850,2645,48300,2000,1800,97937,8710
2012-02-29,40789,3999,3705,3276121,10900,3850,1435,831,74054,1799,1247,11028,5725,2874,31303,3166,3910,6100,1790,11101,3355,68300,918,12000,2570,48500,2040,1810,98075,9120
2012-03-02,40564,3985,3785,3348621,11100,3905,1435,873,74876,1808,1354,11108,5761,2972,31831,3154,3653,6300,1820,11192,3261,68700,900,12050,2600,48400,2085,1800,100562,9230
2012-03-05,41538,3985,3775,3307840,10950,3815,1430,865,73505,1817,1331,11187,5690,2796,31217,3073,3503,6050,2090,11319,3312,67000,863,12100,2510,49400,2070,1790,97522,9200
2012-03-06,42061,3916,3500,3221745,10850,3740,1385,852,72956,1771,1461,11187,5576,2972,28490,3123,3728,5800,2000,11319,2980,67100,855,12000,2450,49200,2030,1775,97522,8930
2012-03-07,41837,4008,3750,3217214,10750,3685,1370,850,71859,1766,1501,11068,5512,2977,28490,3061,3840,5970,1915,11137,2938,64900,863,11800,2440,49750,2030,1750,96003,8900
2012-03-08,41837,3999,3800,3221745,10900,3740,1330,972,72682,1799,1410,10988,5476,2854,27786,3092,3943,5940,1850,11538,2767,64800,974,11850,2475,49600,2040,1760,96417,9100
2012-03-09,41088,3999,3850,3339559,10850,3745,1335,913,72408,1799,1467,11545,5540,2967,28576,3463,4531,5870,1840,11684,3180,65200,948,12500,2500,49650,2040,1770,95589,9150
2012-03-12,38693,3939,3670,3294246,10750,3900,1380,898,71585,1789,1388,11506,5469,3016,27084,3500,5022,5840,1915,12012,3197,65200,1024,12700,2570,48650,2030,1760,95174,9000
2012-03-13,37010,3955,3795,3262527,10900,3905,1385,937,72956,1771,1399,11824,5462,2967,29810,3661,5208,6010,1875,11866,3257,67700,1034,12700,2610,48300,2030,1765,92135,8850
2012-03-14,36299,3970,3755,3298777,10750,3850,1370,1040,72956,1785,1309,11545,5526,2967,29986,3705,4788,6020,1860,11502,2989,66900,994,12500,2630,48450,2020,1770,89373,8950
2012-03-15,36523,4015,3845,3262527,10800,3780,1365,963,74328,1817,1269,11386,5540,2874,29368,3618,4765,6110,1825,11465,2844,67500,943,12200,2665,47000,2000,1765,91307,9380
2012-03-16,36560,4165,3770,3262527,11000,3765,1365,970,74876,1785,1173,11147,5640,2781,29635,3574,4695,6090,1790,11137,2712,67800,969,12150,2645,45850,2005,1750,91030,9230
2012-03-19,37197,4113,3715,3262527,11550,3720,1370,929,74876,1780,1179,10949,5633,2810,29457,3476,4671,5900,1785,11228,2878,67300,986,12100,2545,47300,1995,1755,90893,9440
2012-03-20,36560,4105,3680,3217214,11550,3660,1410,913,74602,1780,1190,10988,5547,2747,29019,3519,4718,5760,1785,11392,2895,67800,956,12000,2540,49000,1990,1755,91721,9300
2012-03-21,36186,4121,3510,3217214,11700,3690,1350,913,74602,1771,1236,10909,5547,2747,33327,3525,4298,5670,1780,11101,2780,67000,926,11950,2500,49350,2000,1745,90616,9100
2012-03-22,35887,4076,3535,3126588,11500,3750,1360,952,76796,1743,1196,10550,5327,2757,33854,3519,4461,5620,1740,10718,2980,66600,898,11900,2515,47800,1970,1745,84262,9140
2012-03-23,34428,4129,3525,3090338,11700,3750,1320,967,73230,1719,1196,10550,5192,2825,34031,3543,4312,5380,1740,10645,2916,65700,893,12000,2535,47500,2000,1750,84538,9590
2012-03-26,34053,4121,3500,3026900,11500,3660,1315,972,68019,1701,1247,10470,5192,2830,34997,3543,4265,5230,1745,10517,2801,65600,900,11850,2540,46950,1990,1735,83295,9500
2012-03-27,35175,4090,3495,3049556,11500,3545,1315,961,69391,1705,1224,10510,5192,2742,32448,3537,4022,5190,1720,10536,2831,65900,873,11600,2520,46450,1980,1755,84123,9170
2012-03-28,34091,3962,3610,3013306,11300,3435,1305,1040,68294,1724,1202,10510,5192,2644,32448,3549,4498,5270,1720,10390,2959,66500,913,11350,2510,46700,1980,1750,86057,8800
2012-03-29,32519,3818,3590,2913618,10900,3380,1380,1037,64454,1724,1119,10112,5206,2517,32448,3537,4251,4960,1735,9934,2963,65300,890,11300,2545,47300,1965,1750,82190,8900
2012-03-30,33492,3871,3590,2940806,11000,3430,1585,1113,63357,1705,1145,10072,5206,2576,33413,3568,4157,5200,1795,10189,2989,65700,885,11600,2530,47550,1990,1745,76527,8960
2012-04-02,33006,3864,3570,2945337,11000,3490,1820,1049,63357,1715,1126,10152,5192,2493,32711,3549,4246,5370,1790,10189,3193,64600,883,11450,2430,47200,1990,1750,78046,8830
2012-04-03,31658,3841,3465,2913618,11000,3500,2090,1073,63631,1761,1106,10629,5014,2449,32535,3525,4185,5150,1785,9843,3163,63900,913,11800,2450,47450,1980,1750,82466,8680
2012-04-04,31284,3742,3545,2890961,11000,3430,2185,1073,59792,1808,1044,10470,4914,2375,30955,3488,4050,5150,1780,9807,2989,63400,865,11250,2435,47100,1965,1740,80947,8570
2012-04-05,31284,3856,3570,2836586,10800,3410,2175,1044,60066,1873,1022,11068,4893,2371,29721,3500,4204,5030,1780,9788,2853,61800,848,11500,2525,48150,1960,1740,81499,8690
2012-04-06,30760,3818,3615,2877368,10550,3410,1915,1035,59792,1827,1016,11187,5064,2473,29282,3463,4073,5090,1815,9952,2904,60800,842,11350,2455,47750,1965,1740,82604,8650
2012-04-09,30611,3735,3075,2741429,9900,3225,1710,944,57323,1710,979,10669,4936,2493,26379,3401,3788,4935,1810,9661,2469,59900,782,10900,2490,46950,1940,1745,79566,8600
2012-04-10,31958,3700,2865,2741429,9900,3235,1675,952,57872,1738,996,10152,4957,2532,27345,3327,3924,4700,1815,9478,2461,60200,792,10700,2515,46000,1940,1760,78598,8650
2012-04-12,32032,3742,2880,2687053,9710,3280,1580,921,59792,1664,1145,10271,4907,2459,31392,3308,3947,4610,1800,9460,2512,60000,807,10650,2470,45850,1930,1730,75283,8650
2012-04-13,33193,3779,3045,2786742,10050,3350,1625,951,60889,1715,1162,10390,5099,2517,36054,3476,3971,4775,1770,10864,2546,62000,835,10750,2495,48500,1960,1745,75421,8730
2012-04-16,32781,3848,2855,2750491,10000,3325,1695,959,58969,1738,1118,10311,5121,2561,34909,3488,3971,4465,1765,11429,2614,60400,832,10550,2500,47500,1960,1760,73487,8630
2012-04-17,33679,3818,2810,2732366,10150,3200,1720,942,61163,1715,1079,10032,5043,2620,32362,3549,3877,4600,1710,11301,2555,60700,832,10550,2440,48400,1955,1760,73211,8620
2012-04-18,33417,3825,2815,2836586,10350,3225,1975,949,60340,1705,1096,9993,5114,2591,31831,3562,3919,4740,1705,11666,2606,61500,842,10450,2465,48500,1975,1780,78460,8660
2012-04-19,32257,3848,2735,2782211,10050,3260,2010,927,59517,1747,1082,9873,4950,2669,30425,3543,4055,4710,1720,11374,2606,61000,845,10350,2435,49850,1975,1780,81361,8860
2012-04-20,31583,3833,2740,2755023,9910,3250,1810,881,57872,1691,1035,9674,4886,2615,29898,3463,4321,4595,1675,11374,2538,60400,815,10100,2435,48800,1980,1770,81361,8890
2012-04-23,31621,3841,2660,2668928,9910,3265,1840,873,58969,1701,1028,9197,4858,2527,31303,3277,4274,4630,1670,10864,2423,60400,797,10200,2440,48250,1970,1760,78460,8870
2012-04-24,30910,3788,2515,2591896,9800,3100,1850,833,57872,1701,1011,9435,4978,2512,30425,3179,4209,4375,1660,10918,2444,59300,782,10050,2395,46550,1955,1760,76250,8990
2012-04-25,29937,3788,2555,2551115,9660,3060,1840,814,56775,1701,1074,9197,4907,2547,29986,3204,4227,4440,1665,10846,2410,57600,784,10050,2400,46100,1955,1745,75283,9060
2012-04-26,30049,3753,2500,2560177,9470,3045,2030,821,55952,1696,1049,9356,4708,2586,28667,3216,3975,4400,1645,10937,2303,57400,749,9950,2400,44850,1955,1755,74593,9170
2012-04-27,30012,3712,2470,2555646,9450,3050,2115,800,54854,1682,1063,9833,4865,2620,29721,3216,3882,4450,1640,10937,2282,57600,757,10500,2415,46900,1950,1755,74593,9010
2012-04-30,29862,3690,2445,2582834,9410,3200,1890,740,55129,1729,1036,10152,4950,2727,29898,3123,3830,4500,1640,10973,2291,57800,742,10750,2440,45100,1950,1740,72521,8700
2012-05-02,29937,3723,2470,2664397,9450,3165,1845,729,57323,1747,1087,10192,5007,2708,29898,3308,3947,4580,1640,11247,2435,58500,812,10800,2420,46000,1970,1740,68169,8840
2012-05-03,31434,3727,2560,2668928,9560,3125,1995,838,56500,1724,1196,9913,5014,2801,29545,3345,3854,4700,1650,11392,2393,58000,812,10700,2430,46150,1970,1755,64440,9180
2012-05-04,31508,3735,2570,2668928,9640,3090,1885,800,58420,1724,1168,9833,4836,2786,29898,3439,3830,5170,1640,11484,2376,58900,810,10800,2390,46200,1970,1755,66649,9180
2012-05-07,32257,3738,2600,2587365,9400,3120,1900,793,55952,1705,1151,9515,4993,2664,30513,3457,3746,5250,1640,11319,2350,58000,805,10800,2390,45250,1955,1750,64923,8910
2012-05-08,32107,3731,2630,2619084,9650,3120,1925,800,55403,1715,1241,10351,4964,2669,30862,3476,3770,5230,1690,12577,2469,59500,832,11000,2410,46100,1955,1760,67340,8880
2012-05-09,31434,3723,2530,2560177,9600,3080,1860,818,56226,1701,1224,9953,4914,2551,31478,3463,3812,5000,1730,12103,2401,58100,827,10700,2360,45850,1970,1760,67409,9230
2012-05-10,31546,3735,2525,2542052,9470,3055,1985,833,55403,1733,1258,10192,4936,2639,31041,3500,4069,5000,1725,12158,2759,60900,848,10600,2370,45700,1970,1760,67548,9240
2012-05-11,32818,3704,2505,2505802,9260,3055,1790,824,54306,1729,1236,10311,4936,2610,31041,3488,4115,4905,1725,11848,2631,60500,837,10600,2395,44250,1940,1760,67548,8900
2012-05-14,32032,3700,2525,2455958,9070,3005,1525,780,52112,1710,1151,10032,4879,2522,30074,3395,3994,5020,1720,11575,2806,59700,827,9910,2440,44000,1955,1750,68169,8830
2012-05-15,30648,3655,2465,2433301,8750,2870,1535,746,51454,1654,1140,9754,4779,2581,30513,3204,3854,4785,1670,11210,2674,59100,802,9610,2395,43400,1945,1745,68169,8570
2012-05-16,29675,3584,2600,2360801,8400,2795,1460,759,50850,1650,1083,9794,4758,2385,29106,3142,3774,4790,1600,10955,2478,57300,810,9440,2395,43000,1920,1760,66857,8120
2012-05-17,29713,3606,2610,2023220,8410,2875,1420,779,49753,1631,1083,10390,4587,2307,29368,3061,3760,4645,1650,10736,2478,56500,787,8940,2390,41650,1920,1755,64094,8100
2012-05-18,28066,3499,2620,1882750,7980,2780,1350,754,46681,1556,1013,10231,4538,2121,27345,2907,3667,4400,1555,9843,2214,53100,749,8780,2300,38500,1855,1745,60641,7570
2012-05-21,28291,3443,2750,1900875,8040,2745,1410,772,47559,1580,1019,10709,4381,2155,28931,3030,3667,4400,1575,9314,2299,53300,757,9240,2230,39300,1860,1755,53181,6440
2012-05-22,30611,3522,2750,1966579,8330,2770,1460,842,46901,1626,1045,10390,4481,2258,29457,3040,3728,4460,1590,9643,2384,54100,774,9560,2210,38950,1875,1785,56359,6780
2012-05-23,30049,3530,2580,1882750,8300,2760,1385,829,47230,1575,1027,9833,4623,2170,29457,3030,3709,4395,1595,9351,2291,50300,777,9550,1980,38600,1875,1795,56221,6640
2012-05-24,30161,3537,2450,1880484,8300,2700,1430,833,46736,1584,1022,9993,4623,2234,29194,3058,3690,4250,1590,9442,2252,52500,784,9620,2050,39900,1875,1800,57947,6410
2012-05-25,30199,3507,2370,1885016,8410,2700,1430,873,47998,1584,1036,9993,4658,2234,30425,3083,3690,4355,1590,9661,2337,53900,772,9590,2105,39600,1870,1810,60434,6400
2012-05-29,29862,3519,2450,2020954,8460,2730,1495,873,48382,1594,1083,10032,4623,2283,30600,3092,3597,4405,1660,9588,2367,54600,777,9580,2295,39550,1885,1795,68100,6710
2012-05-30,30311,3496,2390,1955251,8500,2700,1485,873,47284,1547,1162,9953,4623,2243,31392,3027,3527,4330,1685,9588,2299,55400,772,9550,2265,39800,1860,1800,57947,6510
2012-05-31,32406,3480,2435,1894078,8490,2685,1435,871,45090,1580,1162,10152,4687,2209,31568,3040,3466,4395,1680,9406,2303,55700,767,9920,2265,39600,1860,1795,55944,6670
2012-06-01,32182,3576,2610,1898609,8470,2690,1375,919,45146,1659,1157,9913,4786,2209,30955,3018,3489,4550,1670,9460,2291,56400,772,9690,2375,38750,1865,1790,55254,6990
2012-06-04,30835,3435,2550,1807984,8000,2565,1240,891,44377,1575,1094,10192,4666,2102,29282,2838,3214,4320,1630,8986,2171,52800,757,9560,2385,37400,1830,1755,51386,6570
2012-06-05,30910,3409,2930,1853297,8010,2580,1295,929,44706,1603,1173,10669,4452,2102,29986,2795,3265,4390,1625,8895,2188,54700,759,9790,2430,38900,1830,1750,51524,6750
2012-06-07,31845,3439,3365,1891812,8150,2660,1345,908,45529,1622,1190,10709,4722,2190,30600,2826,3293,4450,1690,9077,2257,55700,772,9880,2460,39200,1880,1750,52491,7040
2012-06-08,30685,3412,3550,1857828,8070,2690,1545,873,45255,1603,1207,10550,4751,2160,30249,2724,3261,4270,1610,9132,2222,56100,792,9880,2440,38100,1870,1750,60365,6870
2012-06-11,31134,3504,3410,1880484,8190,2725,1545,896,46132,1589,1247,10909,4751,2185,30776,2814,3261,4295,1640,9387,2278,57000,790,10050,2410,39950,1880,1745,68239,6900
2012-06-12,31883,3507,3540,1851031,8180,2700,1570,881,45968,1556,1275,11028,4722,2195,31041,2805,3265,4225,1645,9843,2231,56400,784,10000,2390,39700,1875,1745,63887,6890
2012-06-13,31883,3511,4070,1841968,8250,2780,1500,853,47559,1566,1247,10949,4737,2151,30249,2903,3265,4310,1700,10025,2346,56400,787,10150,2430,40300,1885,1745,61194,7160
2012-06-14,31883,3507,3710,1828374,8080,2795,1500,869,48546,1570,1241,10909,4673,2219,30600,2913,3232,4280,1720,10317,2371,58600,827,10300,2370,40450,1890,1750,66857,6850
2012-06-15,31771,3496,3195,1866890,8000,2750,1490,917,50795,1556,1185,11108,4758,2224,30249,2993,3223,4205,1710,10335,2316,58400,837,10400,2330,39250,1885,1740,61746,6530
2012-06-18,32743,3519,3260,1932594,8250,2765,1580,939,51015,1589,1213,11506,4694,2297,30249,3005,3270,4220,1700,10499,2354,59900,855,10550,2425,39900,1900,1740,62850,6800
2012-06-19,35363,3504,3220,1971110,8500,2845,1615,927,49424,1594,1213,11705,4765,2283,29898,3111,3247,4295,1675,10353,2371,60400,850,10500,2460,38900,1900,1745,65129,7080
2012-06-20,36223,3586,3170,1966579,8650,2890,1570,921,49972,1622,1213,11585,4779,2322,30160,3111,3242,4450,1680,10299,2465,61600,903,10500,2475,39200,1905,1760,64093,7070
2012-06-21,36448,3579,3345,1968844,8610,2835,1445,927,51015,1598,1258,11506,4680,2341,31041,3061,3265,4355,1685,10208,2389,62000,870,10650,2500,38600,1905,1760,60677,7150
