Date,0
2022-12-08,
2022-12-09,1.0083344277725717
2022-12-12,1.004316331851112
2022-12-13,1.0041285242602582
2022-12-14,1.0187769385514005
2022-12-15,1.0153852421389087
2022-12-16,1.0071451211970026
2022-12-19,1.0032286429452362
2022-12-20,0.9816326083813738
2022-12-21,0.9823742222084202
2022-12-22,0.9940081806903656
2022-12-23,0.9663972916639595
2022-12-26,0.9658198930842493
2022-12-27,0.9763909793473984
2022-12-28,0.9689836206227854
2022-12-29,0.9471029457734649
2023-01-02,0.9330641561408916
2023-01-03,0.9337715348212262
2023-01-04,0.9518862835674581
2023-01-05,0.951265904250593
2023-01-06,0.9671182629373243
2023-01-09,0.9878719924458202
2023-01-10,0.9915709905272768
2023-01-11,1.0066881691214657
2023-01-12,1.0125681237007076
2023-01-13,1.0168976621111938
2023-01-16,1.0220949477071568
2023-01-17,1.0140907657585774
2023-01-18,1.014115389034502
2023-01-19,1.0184413936252912
2023-01-20,1.025477292334887
2023-01-25,1.0433898269112725
2023-01-26,1.0539462016016818
2023-01-27,1.0599190158656189
2023-01-30,1.0614736131825253
2023-01-31,1.071330246873905
2023-02-01,1.0775487079633712
2023-02-02,1.0898212512301715
2023-02-03,1.0909593368150736
2023-02-06,1.0858550576634445
2023-02-07,1.0957489218653738
2023-02-08,1.1106646458254072
2023-02-09,1.1115105876977178
2023-02-10,1.1039902481130155
2023-02-13,1.1059130203897176
2023-02-14,1.112439361869336
2023-02-15,1.092301636695457
2023-02-16,1.1135090826156522
2023-02-17,1.1103783632084367
2023-02-20,1.1231001414401476
2023-02-21,1.1284713116373892
2023-02-22,1.1121185007931351
2023-02-23,1.1228955290807894
2023-02-24,1.1171599646517532
2023-02-27,1.1121968191526876
2023-02-28,1.1251420227544682
2023-03-02,1.1338439567822183
2023-03-03,1.1415006147929643
2023-03-06,1.1551487964340394
2023-03-07,1.1570342341315416
2023-03-08,1.1491805826840145
2023-03-09,1.1529844516385774
2023-03-10,1.1285203563163346
2023-03-13,1.120466177400119
2023-03-14,1.0779150882248008
2023-03-15,1.107340052251044
2023-03-16,1.1084207789674476
2023-03-17,1.1295600447978575
2023-03-20,1.1346071373281443
2023-03-21,1.1364946928117736
2023-03-22,1.1415636473431552
2023-03-23,1.1377747307837365
2023-03-24,1.1547227077966844
2023-03-27,1.1593968813349689
2023-03-28,1.1779543453751216
2023-03-29,1.1887825869393294
2023-03-30,1.2040822463367442
2023-03-31,1.2008974203069918
2023-04-03,1.2167100260353547
2023-04-04,1.2191051075027344
2023-04-05,1.2266384568985236
2023-04-06,1.2153469962113035
2023-04-07,1.2260540786572776
2023-04-10,1.2189750697443467
2023-04-11,1.2409635701222606
2023-04-12,1.2565649883649785
2023-04-13,1.2617036871503997
2023-04-14,1.2687782735534419
2023-04-17,1.282899458659299
2023-04-18,1.2735106020159337
2023-04-19,1.2886220238004684
2023-04-20,1.260714322837172
2023-04-21,1.2504699864697748
2023-04-24,1.2382010445313532
2023-04-25,1.2263356004902664
2023-04-26,1.216975623246718
2023-04-27,1.2282000801440176
2023-04-28,1.216399794448723
2023-05-02,1.24170205414019
2023-05-03,1.2469207291555946
2023-05-04,1.2459178184214958
2023-05-08,1.2565777067138622
2023-05-09,1.2499293314678888
2023-05-10,1.254941071880487
2023-05-11,1.260673048495114
2023-05-12,1.2593228924909714
2023-05-15,1.2515192917545221
2023-05-16,1.24857487806478
2023-05-17,1.2701803398568636
2023-05-18,1.285135887247834
2023-05-19,1.2933881105724767
2023-05-22,1.3035924120462996
2023-05-23,1.3100893234291735
2023-05-24,1.3097756434119852
2023-05-25,1.3006078696240888
2023-05-26,1.2977555157358747
2023-05-30,1.3083765664133307
2023-05-31,1.3115144181434104
2023-06-01,1.3183774708378113
2023-06-02,1.3317822689809415
2023-06-05,1.3426211670949684
2023-06-07,1.344924246088342
2023-06-08,1.3481168725693105
2023-06-09,1.3573247488015672
2023-06-12,1.3606956364964946
2023-06-13,1.3718519941168625
2023-06-14,1.358114275149769
2023-06-15,1.3637448335518396
2023-06-16,1.3775732095876048
2023-06-19,1.3866465537930248
2023-06-20,1.3832830365496505
2023-06-21,1.3788142643020134
2023-06-22,1.3753643145459185
2023-06-23,1.3661872782219953
2023-06-26,1.3764731570011344
2023-06-27,1.3772203693085683
2023-06-28,1.377646996154572
2023-06-29,1.364286219477965
2023-06-30,1.3737080695411745
2023-07-03,1.3976666602055112
2023-07-04,1.4102787362763634
2023-07-05,1.4033793457136314
2023-07-06,1.3804118414046027
2023-07-07,1.3686341544231793
2023-07-10,1.3656536116173432
2023-07-11,1.3920352382600327
2023-07-12,1.4067638724223825
2023-07-13,1.412204436385375
2023-07-14,1.4156449222655365
2023-07-17,1.4162869022193345
2023-07-18,1.4076897920644915
2023-07-19,1.4028700170581085
2023-07-20,1.4123611636066986
2023-07-21,1.4016415134080624
2023-07-24,1.3837690658320054
2023-07-25,1.3818336156943325
2023-07-26,1.317599600723342
2023-07-27,1.3455188113626135
2023-07-28,1.3827950979586836
2023-07-31,1.4050680636859125
2023-08-01,1.416753024712122
2023-08-02,1.3914611500687915
2023-08-03,1.3821513910520875
2023-08-04,1.3920250204910816
2023-08-07,1.3831242548344171
2023-08-08,1.3750559086968228
2023-08-09,1.3919428859584828
2023-08-10,1.3889453001612975
2023-08-11,1.4045284264612903
2023-08-14,1.3920544454643375
2023-08-16,1.35571716123122
2023-08-17,1.355584724810182
2023-08-18,1.3584306688580945
2023-08-21,1.3669038757518959
2023-08-22,1.3631135346916614
2023-08-23,1.3660697669602522
