Date,와이지엔터테인먼트,비츠로셀,에스앤더블류,STX중공업,에이테크솔루션,에스앤에스텍,디아이,HLB,현대엘리베이,동원금속,성안,성우하이텍,동화기업,시노펙스,메디앙스,경창산업,KBI메탈,KB오토시스,홍구석유,웅진,모베이스전자,LS ELECTRIC,부방,화신,일지테크,세아베스틸지주,태경비케이,극동유화,아센디오,한올바이오파마
2022-12-02,0.008898776418242492,0.0037174721189591076,0.0,0.045263157894736845,,,,,0.011764705882352941,-0.0091324200913242,,-0.018612521150592216,,,0.030744336569579287,,,,0.01567398119122257,,,,,,-0.004073319755600814,,-0.02976190476190476,0.06973684210526315,,
2022-12-05,,,,,,,,,,-0.013824884792626729,,,-0.015822784810126583,,,,,,,,-0.024734982332155476,,,,,-0.018134715025906734,,-0.01968019680196802,,
2022-12-06,0.013745704467353952,-0.048327137546468404,,-0.042801556420233464,,0.022099447513812154,,,,,,,,,,-0.013888888888888888,,-0.006134969325153374,,,,0.0056179775280898875,,,,,-0.025518341307814992,,,0.0136986301369863
2022-12-07,,-0.00390625,,-0.03353658536585366,,,,,,,,,,,,,,-0.02345679012345679,,,,,,,-0.05788423153692615,,,,,
2022-12-08,0.02844141069397042,,0.0,0.03785488958990536,0.018223234624145785,0.02,-0.02527075812274368,,0.010033444816053512,0.034653465346534656,,0.0018115942028985507,-0.06035889070146819,0.007474429583005508,,-0.009569377990430622,0.05338078291814947,0.010113780025284451,-0.005,,0.007407407407407408,,,,,0.0,-0.026533996683250415,-0.002551020408163265,0.013086150490730643,0.07142857142857142
2022-12-09,,,,,-0.005592841163310962,,,,-0.004966887417218543,0.004784688995215311,-0.061422413793103446,-0.003616636528028933,,0.001952362358453729,0.012539184952978056,,,0.011264080100125156,,,,,,,-0.0021141649048625794,-0.018134715025906734,,0.008951406649616368,,
2022-12-12,,-0.007575757575757576,0.0,,,,,,-0.0033277870216306157,,-0.040183696900114814,,,0.013250194855806703,,,,,,,,,,-0.02609727164887307,,-0.0158311345646438,0.0642361111111111,,0.006389776357827476,0.05161290322580645
2022-12-13,0.023728813559322035,0.015267175572519083,,0.03219315895372234,0.024691358024691357,0.040740740740740744,0.00749063670411985,-0.009070818352739388,0.00667779632721202,0.004784688995215311,0.02033492822966507,0.01303538175046555,0.030575539568345324,0.016923076923076923,0.011023622047244094,0.01647058823529412,0.020905923344947737,0.018518518518518517,0.01001669449081803,0.00423728813559322,0.025925925925925925,,,,0.02564102564102564,,,0.00639386189258312,-0.015873015873015872,-0.015337423312883436
2022-12-14,,,,,-0.007667031763417305,,,,-0.009950248756218905,0.009523809523809525,,,,0.009455370650529501,0.06853582554517133,-0.016203703703703703,,0.013333333333333334,0.011570247933884297,0.012658227848101266,-0.010830324909747292,,,0.0023923444976076554,0.0125,,0.026755852842809364,0.007623888182973317,,
2022-12-15,0.028376844494892167,,,,-0.013245033112582781,-0.016544117647058824,,-0.0030764086273198463,,,,-0.024344569288389514,,,,,,,,,-0.014598540145985401,,,,,,,-0.017654476670870115,,
2022-12-16,0.03421633554083885,,,,,0.0,-0.0019011406844106464,,,,,0.0019193857965451055,,,,,,-0.01090909090909091,-0.01818181818181818,,,0.010619469026548672,,-0.045012165450121655,-0.00408997955010225,,0.015384615384615385,,,
2022-12-19,,,,,,,,,,,,,,,,,,-0.02696078431372549,,,,0.008756567425569177,,,,,,,,
2022-12-20,0.007909604519774011,0.00749063670411985,,0.03870967741935484,,,,,,,-0.0045871559633027525,-0.007889546351084813,-0.003629764065335753,,0.0,0.014527845036319613,,-0.017632241813602016,0.005110732538330494,,,,,,-0.010482180293501049,,-0.03466204506065858,0.00655307994757536,,0.0440251572327044
2022-12-21,0.07062780269058296,0.0,0.0,-0.007763975155279503,0.034360189573459717,,0.009940357852882704,0.04205030514692913,0.0034782608695652175,0.004761904761904762,,,0.0018214936247723133,0.02019047619047619,0.024193548387096774,-0.00477326968973747,,0.007692307692307693,0.006779661016949152,0.02654867256637168,0.0,,,0.0158311345646438,0.00423728813559322,-0.00267379679144385,0.010771992818671455,,0.004651162790697674,0.05120481927710843
2022-12-22,,,,,,-0.06355140186915888,,,,,,,,,,,,,,,-0.022988505747126436,,,,,-0.029490616621983913,,-0.008871989860583017,,
2022-12-23,,0.011406844106463879,,0.07044410413476264,,0.03792415169660679,0.0030303030303030303,-0.011453241517108503,,,,0.00815494393476045,,,,,,,,,,-0.008547008547008548,,,-0.020876826722338204,,-0.012939001848428836,0.01278772378516624,,0.03951367781155015
2022-12-26,,0.0037593984962406013,0.0,,0.0023612750885478157,,0.035246727089627394,0.04136288168627734,,0.011011011011011011,,0.007077856420626896,0.03435114503816794,-0.013741656851197487,0.025210084033613446,-0.0025188916876574307,0.01893939393939394,,0.001718213058419244,0.022321428571428572,,-0.008620689655172414,,0.0053475935828877,-0.006396588486140725,,,0.012626262626262626,-0.005820721769499418,-0.008771929824561403
2022-12-27,,,,,-0.016489988221436984,,,,-0.0017543859649122807,0.034653465346534656,-0.014084507042253521,,-0.07195571955719557,,,0.007575757575757576,0.01486988847583643,-0.03291139240506329,-0.005145797598627788,,0.007905138339920948,,,,,,-0.014466546112115732,-0.05361596009975062,,
2022-12-28,0.02453271028037383,,,,,0.03131115459882583,,,,,,,,,,0.0,,,,,,,,,,,,,,-0.011111111111111112
2022-12-29,0.09578107183580388,,,,-0.0173053152039555,0.04174573055028463,-0.037934668071654375,,,,,0.009625668449197862,,,,,,,,-0.012658227848101266,-0.00819672131147541,,,,,,,,,-0.011235955056179775
