,SK하이닉스,POSCO홀딩스,기아,포스코퓨처엠,메리츠금융지주,HD한국조선해양,한화오션,삼성중공업,한화에어로스페이스,CJ,LS,CJ대한통운,DB하이텍,한미사이언스,한전기술,LS ELECTRIC,한국앤컴퍼니,OCI홀딩스,한올바이오파마,현대엘리베이,삼양식품,금호타이어,두산,LX세미콘,에스엘,코스모화학,SK가스,SK네트웍스,한샘,후성,영원무역홀딩스,세아베스틸지주,세아제강지주,넥센타이어,세방전지,한국단자,SK디스커버리,JW중외제약,DI동일,HSD엔진,한화투자증권,경동나비엔,자화전자,SNT다이내믹스,빙그레,흥아해운,대상홀딩스,코리아써키트,엘브이엠씨홀딩스,신성이엔지,E1,LX하우시스,삼화콘덴서,현대퓨처넷,화신,광동제약,풍산홀딩스,KISCO홀딩스,아세아,STX중공업,남선알미늄,대원강업,사조대림,포스코스틸리온,알루코,대한제당,스틱인베스트먼트,YG PLUS,한농화성,현대비앤지스틸,한솔테크닉스,GS글로벌,디아이씨,태경비케이,우진,벽산,디아이,에이블씨엔씨,NI스틸,SNT에너지,태경케미컬,디와이,극동유화,가온전선,국제약품,한국수출포장,유니퀘스트,DRB동일,아센디오,웅진,광명전기,부국철강,성안,화천기계,콤텍시스템,인팩,상신브레이크,동원금속,평화산업,유엔젤,태원물산,한성기업,한국주강,HLB,셀트리온제약,JYP Ent.,리노공업,에스엠,동진쎄미켐,이오테크닉스,메디톡스,삼천당제약,나노신소재,동화기업,대주전자재료,SFA반도체,에스앤에스텍,와이지엔터테인먼트,유진테크,차바이오텍,솔브레인홀딩스,아프리카TV,이엠텍,성우하이텍,에프에스티,우리기술투자,티에스이,케이아이엔엑스,제우스,네패스,월덱스,테스,시노펙스,테크윙,비츠로셀,하이록코리아,켐트로닉스,이엔에프테크놀로지,엘오티베큠,한글과컴퓨터,인바디,덕산하이메탈,미래컴퍼니,제룡전기,태웅,LS마린솔루션,디엔에프,로보스타,동국산업,토비스,케이알엠,유니셈,네오위즈홀딩스,대아티아이,아바코,마크로젠,GST,씨티씨바이오,가비아,상신이디피,한양디지텍,한국전자금융,휴비츠,부방,네오팜,아비코전자,코아시아,에코플라스틱,코세스,피에이치에이,매커스,팅크웨어,제이스텍,동양이엔피,이스트소프트,모베이스전자,세종텔레콤,지어소프트,인성정보,KNN,에이티넘인베스트,오리엔탈정공,삼보모터스,3S,유비벨록스,대성창투,흥구석유,파라텍,솔본,케이에스피,시그네틱스,에이테크솔루션,유아이엘,세코닉스,우수AMS,에이텍,오상자이엘,메타바이오메드,EG,라온시큐어,인포뱅크,YBM넷,피제이메탈,시공테크,코리아에프티,제이티,한국컴퓨터,이라이콤,경창산업,브리지텍,에이루트,손오공,모베이스,제일테크노스,웨이브일렉트로,구영테크,성호전자,프리엠스,푸른기술,슈프리마에이치큐,서진오토모티브,누리플렉스,대창솔루션,제이엠티,루멘스,웨스트라이즈,아이크래프트,오스템,아이엠,KB오토시스,재영솔루텍,일지테크,KBI메탈,팬스타엔터프라이즈,모헨즈,앤씨앤,토탈소프트,메디앙스,뉴보텍,세동,에스앤더블류,스카이문스테크놀로지
returns_without_ratio,0.7220812182741116,0.612565445026178,0.34312210200927357,0.7107843137254902,0.5510752688172043,0.5618131868131868,0.5832766404848785,0.5697445972495089,0.8842105263157894,0.2522639068564036,0.2961309523809524,0.39100346020761245,0.44510035419126326,0.19753723164206047,0.1408199643493761,0.3197781885397412,0.5418181818181819,0.29719031252925365,1.3503401360544218,0.5117056856187291,0.9030837004405287,0.7796610169491526,0.06175771971496437,0.05562273276904474,0.17953667953667954,0.6899128861807968,0.21161825726141079,0.397796817625459,0.10117145899893504,-0.051587301587301584,0.38200339558573854,0.3860103626943005,0.4,0.23299565846599132,0.19914346895074947,0.3248638838475499,0.2743221690590112,0.7585216495962717,0.726061175365467,0.400278940027894,0.2239089184060721,0.26618705035971224,0.2330316742081448,0.7153931339977851,0.3037037037037037,0.431438127090301,0.8180645161290323,0.5093632958801498,0.2899201596806387,0.11684782608695653,0.2659019812304484,0.32703488372093026,0.20496894409937888,0.3747534516765286,0.25487944890929964,0.20462046204620463,0.32545454545454544,0.41009463722397477,0.27604562737642585,1.416403785488959,0.08855291576673865,0.5429447852760736,0.28517110266159695,0.36239782016348776,0.09464285714285714,0.2438095238095238,0.12745098039215685,0.09014423076923077,0.4,0.3167420814479638,0.15008726003490402,-0.002012072434607646,0.24453024453024452,0.11608623548922056,0.049596309111880045,0.25,0.16064981949458484,0.23962264150943396,0.2745314222712238,0.04962779156327544,0.28075117370892017,0.04092526690391459,0.11862244897959184,0.3825159406471605,0.46026328620185275,0.0,0.24911452184179456,0.33490566037735847,0.11559432933478735,0.11729957805907174,0.08,0.4491525423728814,0.5468409586056645,0.20028011204481794,0.11800302571860817,0.24293785310734464,0.05499276410998553,0.6168316831683168,0.0109375,0.18700475435816163,0.24533001245330013,-0.03496503496503497,-0.015517241379310345,0.3835959762419748,0.48901161559389406,0.46529968454258674,0.2723351817621688,0.08717948717948718,0.23113207547169812,1.1661721068249258,0.8755128355409683,0.44220572640509015,0.42032332563510394,0.06688417618270799,-0.0668859649122807,0.5046511627906977,0.6854545454545454,0.1831626848691695,0.6907216494845361,0.1624113475177305,0.6396917148362236,-0.16439909297052155,0.7991718426501035,0.5054347826086957,0.5914634146341463,0.6495098039215687,0.2308673469387755,0.8994197292069632,0.5506003430531733,0.03197831978319783,0.3546666666666667,0.20234604105571846,1.002360346184107,0.705,0.29254901960784313,0.34772182254196643,0.4672897196261682,0.09977827050997783,0.5728,0.09809885931558936,0.3460490463215259,0.4547244094488189,0.943547105862416,0.6919148936170213,0.6905286343612335,1.119485294117647,0.6404109589041096,0.3910891089108911,0.18021201413427562,0.73449401523395,0.7993858751279427,0.2950310559006211,0.010869565217391304,-0.004347826086956522,0.06372881355932203,0.052109181141439205,0.1522248243559719,0.31741573033707865,0.5745283018867925,-0.06685878962536022,0.14530612244897959,0.23541666666666666,0.4852017937219731,0.502262443438914,0.23636363636363636,0.29333333333333333,0.2894736842105263,0.6026739801165582,0.15762538382804503,0.22283356258596973,0.2571756601607348,0.11228070175438597,0.07931034482758621,0.4186851211072664,0.5,0.5074074074074074,-0.09176788124156546,0.06333333333333334,0.9421052631578948,0.17543859649122806,0.06159420289855073,0.20242914979757085,-0.024822695035460994,0.049783549783549784,0.12903225806451613,-0.17501927525057825,0.27666666666666667,0.6210045662100456,0.14365411436541142,0.7679083094555874,-0.0065040650406504065,0.1845102505694761,0.5151515151515151,0.27404718693284935,-0.06618962432915922,0.3118279569892473,0.09404990403071017,0.7926565874730022,0.38181818181818183,0.13111111111111112,-0.02456140350877193,0.4559386973180077,0.09777777777777778,-0.03282275711159737,0.1947565543071161,0.21134751773049645,0.19063545150501673,0.2336283185840708,0.10047846889952153,0.6415770609318996,0.16705336426914152,0.2035623409669211,0.05555555555555555,0.11125654450261781,0.13808463251670378,0.12625250501002003,0.06896551724137931,0.7457865168539326,0.24063400576368876,0.18989547038327526,0.11705685618729098,0.0888468809073724,0.195906432748538,0.1646525679758308,0.12197309417040358,0.05113636363636364,0.3914656771799629,0.23248407643312102,0.12641509433962264,0.17699115044247787,0.10726643598615918,0.5444915254237288,0.011387900355871887,0.02,0.06056701030927835,-0.019469026548672566,0.04171494785631518,0.011128775834658187,0.03214285714285714,0.23745819397993312,0.6187624750499002,0.6682750301568154
returns_with_ratio,0.004121873246808092,0.0010325116096220404,0.0010233832990010374,0.005106505117002867,0.00350359918444263,0.0002263629663087118,0.002287313253426941,0.0007810592254985718,0.0007582135924454147,0.0005805407502316222,0.0007377446383205353,0.0006675541173414658,0.003289155046718945,0.0009495829254350005,0.00017722567197100926,0.002326435658082974,0.000619830995687699,0.0005564568967382344,0.007456648057147614,0.0037580762823916183,0.006494056425689338,0.0009385343310114644,0.00032532262923281664,0.0001458124022945995,0.0003906019578528764,0.002658134591414841,0.0014304440114781922,1.908498285978153e-05,0.0007226090912090825,-0.00024658196867404284,0.0007371309157906325,0.003137448215277866,0.00021293067253476004,0.00017759047170221276,0.0004469252010992011,0.0014890106044082602,0.0011238939428597316,0.0005911270819207158,0.0026550591413001196,0.0029768516292246216,0.00103601795368549,0.0021628647046907546,0.001614279394112241,0.005667752827703825,0.0008034727196674829,0.00067675282035029,0.0011539489721776523,0.0002486637150698787,0.0016205037434155372,0.0003572951629190802,0.0005760839908598227,0.0015927092076244186,0.0012823016244774522,0.0009784242453621027,0.0010847827925958675,0.0008172246018468607,0.0012501279444201375,0.0002882170129545741,0.002062766847239561,0.001970979035685949,0.0001882717011067324,0.003605835814844142,0.001302587875969135,0.0008215621628435253,0.0004294021185652441,0.0004820971279447284,1.0137537130369757e-05,0.0005883194518419412,0.00081393521460724,0.0014833499393270859,4.3742986870971026e-05,-5.3582903803287736e-06,0.001632377621454072,0.0006346674242289668,0.0003504267020958039,0.0006465603570154,0.0009103023744365089,0.00022147914184017002,0.002222289817105228,0.0002991887332927792,0.0009140018965156782,5.359199593878043e-05,0.000415637928222023,0.0019654260960781855,0.002214454521262375,0.0,0.0006462390128320165,0.0009368903554070165,8.474510781906085e-05,0.0005905276697824692,7.174371692728801e-05,0.000479215513220756,0.0037833916142736073,0.0002979433200061445,0.0003330240112177307,2.727083501748034e-06,0.00038524478608184163,0.003739949632551036,8.484968536555108e-05,0.0002753359313865832,0.0018207587179576716,-0.00012362883437424125,-2.8884531574606036e-05,0.0023904203913974868,0.0035018922576683206,0.003727010041067,0.0018897715294222347,0.0002411676302818805,0.0012826704875859264,0.008177040841309218,0.006407402610603838,0.0019330368249187583,0.0018495753251298861,0.0005058233871853478,-0.0003351081229649221,0.00085659402163307,0.0034264146947380596,0.0011699887953001752,0.00048197767334494016,0.0009892414057238585,0.002070317142650051,-0.0012114957031249722,0.0035476058333607746,0.0025464096306705374,0.004066364039689421,0.004307170340703687,0.001203653127758772,0.0027252772667920996,0.004391893111588428,0.00017671252965306724,0.0027229986577606774,0.0015996665318360884,0.00447829250638165,0.0001277612940408045,0.0014436238908714098,0.0012124024002309018,0.0008971877510865888,0.000481497380472622,0.0010765236467942755,0.0006374751028369001,0.0015282700548249718,0.0013406712747248688,0.00659651701544897,0.0029862885712376593,0.005266481902816665,0.008737723187371886,0.002443351483764558,0.0010216578387622283,0.0007171699287706134,0.001515444461970351,0.001966854123301066,0.0016009549864577904,8.23542369168837e-05,-9.835877051234347e-06,0.00037900293678106844,0.0003846997791881114,0.0010176871748437354,0.0008486616276365302,0.0035991244805457507,-9.696122436487169e-05,0.0001429599046246111,0.0009136899839023254,9.233001539367435e-05,0.0013135430934201218,0.0019050624725410672,0.00026076530478251735,0.0015651975701946159,0.0045500369733754535,0.0008292098923463287,0.0012230787451876688,0.0008119895255820602,0.0006568486611278709,0.00034703254006391866,0.0014121379498272283,0.0006923742272552,0.004094410904349355,-0.0003424495266064696,0.00010094980316303667,0.006763267404092183,0.0006167437468058421,0.00018411101017998697,0.0002655353366287854,-5.9795311405636885e-05,0.00022776865181976713,5.981031222636682e-06,-0.0010297980563613441,0.002135592638885732,0.0033704849338575815,0.0010954802688546738,0.0010721405226127199,-3.1057288199879676e-05,0.0008028606959773402,0.0011113637784656212,0.0008042049843047347,-0.00014800502900982416,0.0006915464004534473,1.3057995936351056e-05,0.0019274411812783446,0.00019129561581243275,0.0004966878998366118,-0.0001637669701307905,0.00012792925871090422,0.0004294002069334658,-2.829528834531728e-05,0.0003206361780497843,0.001031319415406912,4.02199823075378e-05,0.0012167730278859206,0.0008121956337583822,0.004571169586668123,0.0004344808126806626,0.0005241218621726615,0.00036403677663942777,0.0007131871950438502,0.0009991710025750934,0.00040357683368695904,0.00015192296123513793,0.004319721918802619,0.001175932258578749,0.0008503415171284213,0.0008476843737056037,0.0007229849717274106,0.00042096290235893626,0.0005316681566306032,5.3067877384421164e-05,2.2793049819751708e-05,0.0015437728701049322,0.0017854792293582964,0.0006039168590256015,3.7520461703238934e-05,0.0008400414607011652,0.00044522683612837396,1.1967851016636585e-05,0.00013753560624731,0.0003729838408238271,-2.3056510514789382e-05,0.00014292403868361483,5.542475927467472e-05,0.0002593939128782143,0.0017596400747795118,0.0001267437856780559,0.00279222583628107
