y_test,y_pred,change,chg_rate
3930.0,3993.6538,-63.65380859375,-1.5938739721699575
11550.0,11428.121,121.87890625,1.0664824536787167
7860.0,7962.673,-102.6728515625,-1.2894269735363133
4485.0,4432.114,52.88623046875,1.1932507426212429
2960.0,3027.9678,-67.9677734375,-2.244666341357378
8246.0,8472.308,-226.3076171875,-2.67114495144625
5348.0,5164.9497,183.05029296875,3.5440866485022386
2358.0,2334.204,23.7958984375,1.0194437762135364
24603.0,23833.584,769.416015625,3.228284995363767
16424.0,16694.85,-270.849609375,-1.622354293164188
7982.0,7935.688,46.31201171875,0.5835916405375268
110600.0,107607.08,2992.921875,2.7813429443027173
3207.0,3300.4084,-93.408447265625,-2.8302087077438407
3655.0,3683.204,-28.2041015625,-0.7657490810931485
9720.0,9957.082,-237.08203125,-2.3810392493094383
6600.0,6550.514,49.48583984375,0.7554497041583315
57570.0,57688.15,-118.1484375,-0.20480539018859892
3330.0,3380.3633,-50.36328125,-1.489877775248361
5236.0,5100.7124,135.28759765625,2.6523274982938867
45300.0,45691.08,-391.078125,-0.8559179188770784
3340.0,3356.874,-16.8740234375,-0.5026707383025562
44150.0,44684.65,-534.6484375,-1.1964924335206704
770.0,813.1194,-43.119384765625,-5.302958652013174
2620.0,2733.1384,-113.138427734375,-4.139505946215856
46700.0,47402.367,-702.3671875,-1.4817133176530775
626.0,688.9749,-62.97491455078125,-9.140378440605714
3078.0,3026.884,51.115966796875,1.6887322486148504
4085.0,4028.474,56.52587890625,1.403158546067635
9960.0,9863.218,96.7822265625,0.9812439386986154
2810.0,2872.1138,-62.11376953125,-2.1626500381072096
3645.0,3594.2153,50.78466796875,1.4129556322394667
10500.0,10602.134,-102.1337890625,-0.9633323922762085
83700.0,87215.63,-3515.6328125,-4.0309663521653984
9880.0,9862.033,17.966796875,0.18218146811051933
5710.0,5686.455,23.544921875,0.41405271916372
4950.0,4772.6934,177.306640625,3.715022677430483
3240.0,3255.0571,-15.05712890625,-0.46257648667780615
4120.0,4070.1958,49.80419921875,1.2236315316621962
6870.0,6744.153,125.84716796875,1.8660189219176768
3318.0,3317.757,0.242919921875,0.007321811573657461
1322.0,1386.1196,-64.11962890625,-4.625836585031632
5540.0,5578.189,-38.18896484375,-0.684612247531125
2448.0,2380.3916,67.6083984375,2.840221684243951
1777.0,1752.7842,24.2158203125,1.3815631492530578
2615.0,2747.0522,-132.05224609375,-4.807052588152464
2225.0,2235.725,-10.72509765625,-0.47971450816977945
91700.0,91740.06,-40.0625,-0.04366958001581915
8470.0,8512.974,-42.9736328125,-0.5048016670327975
8260.0,8301.47,-41.4697265625,-0.49954680229463316
2225.0,2138.8901,86.10986328125,4.025913337154861
11350.0,11503.468,-153.4677734375,-1.3341000858182117
25200.0,25810.662,-610.662109375,-2.3659296564623737
39433.0,38625.01,807.98828125,2.0918784106355957
1498.0,1568.9424,-70.9423828125,-4.521669093120428
5310.0,5238.185,71.81494140625,1.370989008653496
7550.0,7373.6074,176.392578125,2.3922154792470085
28900.0,28842.99,57.009765625,0.19765553141940154
8694.0,8720.148,-26.1484375,-0.2998622980722626
2087.0,2021.3203,65.6796875,3.249345840628611
8318.0,8496.24,-178.240234375,-2.097871875772257
4770.0,4816.2075,-46.20751953125,-0.9594171211241178
18128.0,18138.113,-10.11328125,-0.055757074030706656
16896.0,17400.805,-504.8046875,-2.901042202161089
8510.0,8594.223,-84.22265625,-0.979991555009929
6540.0,6438.0303,101.9697265625,1.5838652853686357
5270.0,5322.3774,-52.37744140625,-0.9840985909562083
2940.0,2950.9023,-10.90234375,-0.3694579650557099
4159.0,4213.5093,-54.50927734375,-1.2936788257913447
9580.0,9375.753,204.2470703125,2.178460459061048
7666.0,7436.502,229.498046875,3.0861021528886883
4555.0,4509.4116,45.58837890625,1.0109606914791383
4325.0,4668.9175,-343.91748046875,-7.3661074950980145
30500.0,30708.273,-208.2734375,-0.6782323269456851
5720.0,5364.248,355.751953125,6.631907212647392
6583.0,6538.8457,44.154296875,0.6752613363226798
4345.0,4500.703,-155.703125,-3.459528893054905
167825.0,209275.89,-41450.890625,-19.806816017462594
20059.0,19978.656,80.34375,0.4021479172304193
3888.0,3856.565,31.43505859375,0.8151051277847167
2652.0,2730.1606,-78.16064453125,-2.8628588097118968
4570.0,4834.924,-264.923828125,-5.479379563002099
1607.0,1566.5133,40.4866943359375,2.5845100829689245
2965.0,2942.4226,22.577392578125,0.7673062503386322
2710.0,2652.2368,57.76318359375,2.1779044479149654
10200.0,10401.499,-201.4990234375,-1.9372113863921545
5302.0,5304.956,-2.9560546875,-0.055722510366283
1070.0,1076.1035,-6.103515625,-0.5671866633996715
31900.0,31737.94,162.060546875,0.5106208836095157
25800.0,26152.25,-352.25,-1.346920437056085
7375.0,7317.2974,57.70263671875,0.7885785400536841
2369863.0,2332981.8,36881.25,1.580863202208933
51300.0,50815.36,484.640625,0.9537286185924962
31950.0,31657.393,292.607421875,0.9242941317826325
6250.0,6174.75,75.25,1.2186728207619741
8520.0,8417.916,102.083984375,1.2126990122675942
3860.0,3848.7566,11.243408203125,0.29213092423378667
1689.0,1663.6449,25.3551025390625,1.524069383902753
5240.0,5089.544,150.4560546875,2.9561794986773013
41850.0,41567.934,282.06640625,0.6785673038421387
52752.0,52972.855,-220.85546875,-0.4169219627593761
5472.0,5010.5083,461.49169921875,9.210476692490325
2345.0,2334.774,10.22607421875,0.43798991010781496
5203.0,4933.2397,269.76025390625,5.468216989045631
11264.0,11086.527,177.47265625,1.6007957293322308
370098.0,388017.5,-17919.5,-4.618219539067181
822.0,756.64075,65.3592529296875,8.638082628084243
9090.0,9167.965,-77.96484375,-0.8504051343865081
3532.0,4000.062,-468.06201171875,-11.70136888746964
2894.0,2862.376,31.6240234375,1.1048172461074834
51218.0,50498.645,719.35546875,1.4245045098286595
2874.0,2843.5596,30.4404296875,1.0705043778687104
6380.0,6409.9966,-29.99658203125,-0.46796564783415917
5260.0,5201.424,58.576171875,1.1261564873500307
5700.0,5459.954,240.0458984375,4.396481984506151
16150.0,16041.926,108.07421875,0.6736985336032316
5020.0,4957.44,62.56005859375,1.2619428441528215
2835.0,2843.859,-8.85888671875,-0.31150936356660797
3749.0,3769.5967,-20.5966796875,-0.5463894797680973
6900.0,6740.623,159.376953125,2.3644246535769162
5930.0,6089.89,-159.89013671875,-2.62550116880925
9360.0,9173.257,186.7431640625,2.035734607701246
28500.0,28169.924,330.076171875,1.171732568000238
8450.0,8380.656,69.34375,0.8274262531648402
545.0,524.374,20.6259765625,3.9334474326717683
37300.0,37963.324,-663.32421875,-1.7472764369311622
7660.0,7586.6553,73.3447265625,0.9667597105577679
1515.0,1561.3466,-46.3465576171875,-2.968370948210128
9040.0,8963.381,76.619140625,0.8548017966330453
4050.0,4068.1802,-18.18017578125,-0.4468871828607909
13380.0,13383.059,-3.05859375,-0.02285422071923371
7410.0,7214.3516,195.6484375,2.711933786495451
40350.0,40515.195,-165.1953125,-0.40773668058569845
3523.0,3406.8882,116.11181640625,3.408148731308512
4310.0,4342.513,-32.51318359375,-0.7487181320850462
2790.0,2838.6133,-48.61328125,-1.712571471820665
70600.0,73560.27,-2960.2734375,-4.024282808050159
6120.0,6210.3784,-90.37841796875,-1.4552803691841758
3445.0,3618.1428,-173.142822265625,-4.7854059602104275
5260.0,5085.8564,174.1435546875,3.424075306883731
11800.0,11658.116,141.8837890625,1.2170387264572504
7090.0,7139.248,-49.248046875,-0.6898212045812993
2610.0,2522.7002,87.2998046875,3.460569942068987
793.0,843.3591,-50.35906982421875,-5.9712489763956755
9300.0,9391.301,-91.30078125,-0.9721846140024033
4270.0,4312.8325,-42.83251953125,-0.9931412670739496
4865.0,5037.125,-172.125,-3.417127825892746
1870.0,1947.0502,-77.0501708984375,-3.957277118487596
9336.0,9604.031,-268.03125,-2.790820261023203
6260.0,6243.1797,16.8203125,0.2694190034875558
1400.0,1406.7723,-6.7723388671875,-0.4814097263698666
3200.0,3336.2559,-136.255859375,-4.084095019035069
1287.0,1217.0879,69.912109375,5.744212058432253
6780.0,6763.3086,16.69140625,0.2467935037804514
4525.0,4514.541,10.458984375,0.23167326066594707
14336.0,14397.052,-61.0517578125,-0.42405736146201267
1896.0,2005.0828,-109.082763671875,-5.440312272801823
7410.0,7400.304,9.69580078125,0.13101894895447116
4095.0,4167.528,-72.52783203125,-1.7403082823780442
32400.0,32774.008,-374.0078125,-1.1411720368155691
3790.0,3713.4824,76.517578125,2.0605342757046086
5740.0,5512.8623,227.1376953125,4.120140913357629
7690.0,7767.514,-77.51416015625,-0.9979275036775824
7460.0,7297.11,162.89013671875,2.2322555062300258
2085.0,2106.0718,-21.07177734375,-1.0005251278912464
5005.0,4981.2905,23.70947265625,0.4759704844779043
1257.0,1233.2441,23.755859375,1.9262900663740992
24463.0,24042.941,420.05859375,1.7471181526932686
5510.0,5543.333,-33.3330078125,-0.6013170734199461
4730.0,4471.518,258.48193359375,5.78063042025214
22750.0,22850.256,-100.255859375,-0.43875158331702896
1610.0,1602.9907,7.00927734375,0.4372625021893586
17150.0,17438.059,-288.05859375,-1.6518960078115776
1400.0,1466.7849,-66.784912109375,-4.553149651187235
6960.0,7085.864,-125.86376953125,-1.7762657260284338
1974.0,1852.4381,121.5618896484375,6.5622645619921425
2435.0,2411.6978,23.30224609375,0.9662175144462911
829.0,759.4544,69.54559326171875,9.157309858850441
43600.0,44940.79,-1340.7890625,-2.9834568784169306
17292.0,17568.188,-276.1875,-1.572088754175694
3000.0,2995.0232,4.976806640625,0.16616921871121648
12500.0,12765.047,-265.046875,-2.0763486228874504
3065.0,2999.3198,65.68017578125,2.1898356837740067
29000.0,29082.918,-82.91796875,-0.2851088354995758
14100.0,14356.82,-256.8203125,-1.7888383841956648
507.0,579.43207,-72.43206787109375,-12.500527997564628
6065.0,6112.1787,-47.1787109375,-0.7718804238016729
2210.0,2305.7314,-95.7314453125,-4.151890520776818
5819.0,5549.183,269.81689453125,4.862281337686334
4675.0,4758.567,-83.56689453125,-1.7561357522847618
2150.0,2161.7983,-11.79833984375,-0.5457650524702854
16800.0,16405.51,394.490234375,2.4046203989441906
2432.0,2391.4783,40.521728515625,1.6944217724576451
3700.0,3698.77,1.22998046875,0.03325376982767577
3200.0,3072.573,127.427001953125,4.147240831515664
7290.0,7303.5444,-13.54443359375,-0.18545014296689075
4745.0,4665.6514,79.3486328125,1.7006978569067865
3061.0,3019.784,41.216064453125,1.3648679949567608
18050.0,18095.207,-45.20703125,-0.2498287594716574
29258.0,28921.377,336.623046875,1.1639246894108455
5470.0,5540.1616,-70.16162109375,-1.2664183085672969
6600.0,6539.615,60.384765625,0.9233687833435823
91100.0,93488.69,-2388.6875,-2.5550551236479815
13750.0,13798.187,-48.1865234375,-0.34922359801159897
9740.0,9871.584,-131.583984375,-1.332957148348984
68200.0,68034.73,165.2734375,0.24292511464446293
1985.0,1984.3562,0.643798828125,0.03244371286489796
18750.0,18453.752,296.248046875,1.6053540094584002
3258.0,3290.9692,-32.96923828125,-1.0018093726840362
10390.0,10278.439,111.560546875,1.0853840934100336
3170.0,3254.0396,-84.03955078125,-2.582622290533416
12353.0,12470.305,-117.3046875,-0.9406721843579654
5720.0,5630.703,89.296875,1.5858920816394488
5990.0,6046.2886,-56.28857421875,-0.9309607625868755
8200.0,8326.329,-126.3291015625,-1.5172244577600633
3503.0,3397.2053,105.794677734375,3.114167902687131
9216.0,9262.687,-46.6865234375,-0.5040278899579346
8640.0,8697.056,-57.0556640625,-0.6560342518935726
16040.0,16244.186,-204.185546875,-1.256976204105724
44050.0,43888.934,161.06640625,0.3669863746084199
62800.0,63244.016,-444.015625,-0.7020674139870448
1755.0,1673.6967,81.3033447265625,4.857710892257217
2900.0,3014.9639,-114.9638671875,-3.8131092859412505
4080.0,4110.638,-30.63818359375,-0.7453388555585397
19050.0,19191.078,-141.078125,-0.7351234989566278
5180.0,5258.304,-78.30419921875,-1.4891530853308945
30576.0,30384.182,191.818359375,0.6313099416129423
842.0,862.13104,-20.13104248046875,-2.3350327837110463
3100.0,3154.7915,-54.79150390625,-1.7367709986034696
12460.0,12432.8125,27.1875,0.21867538016840515
53600.0,54199.105,-599.10546875,-1.1053788869180339
12481.0,12688.098,-207.09765625,-1.6322199108231663
6060.0,6082.5625,-22.5625,-0.3709374133023705
3822.0,3853.4067,-31.40673828125,-0.8150382353682827
1782.0,1760.6705,21.3294677734375,1.2114400384985162
1507.0,1442.225,64.7750244140625,4.491325938087166
4005.0,4024.5542,-19.55419921875,-0.4858724283684856
3610.0,3621.2961,-11.296142578125,-0.31193644853587943
5166.0,4964.107,201.89306640625,4.0670571586597575
2865.0,2879.8232,-14.8232421875,-0.5147275002975646
20500.0,20823.875,-323.875,-1.5553061089734739
1012.0,1022.50323,-10.50323486328125,-1.0272079838149006
2845.0,2862.7373,-17.7373046875,-0.6195924669181696
16650.0,16724.34,-74.33984375,-0.44450091569851297
16500.0,16918.574,-418.57421875,-2.474051378904703
41550.0,41447.223,102.77734375,0.24797160620966666
43900.0,44016.08,-116.078125,-0.2637175549133502
1420.0,1445.1427,-25.1427001953125,-1.7398074385259283
13750.0,13871.61,-121.6103515625,-0.8766851755521073
3960.0,3975.0244,-15.0244140625,-0.37797035936050905
3350.0,3370.8425,-20.842529296875,-0.6183180945335512
313.0,364.45642,-51.4564208984375,-14.118675909616304
41650.0,41704.473,-54.47265625,-0.13061586151440405
6830.0,6996.58,-166.580078125,-2.3808786044744514
4133.0,4208.435,-75.43505859375,-1.7924729155487231
136300.0,135198.86,1101.140625,0.8144599962532042
13410.0,13531.86,-121.8603515625,-0.9005439636275067
686.0,688.15295,-2.1529541015625,-0.31285982116771555
2140.0,2150.4927,-10.49267578125,-0.48791962415952556
2480.0,2453.5867,26.413330078125,1.0765191383667743
938.0,1012.9106,-74.91058349609375,-7.3955771335251965
9530.0,9532.165,-2.1650390625,-0.02271298339493432
63300.0,62590.016,709.984375,1.1343412649930937
12850.0,12839.726,10.2744140625,0.08002051129311427
3345.0,3396.826,-51.825927734375,-1.5257163256800153
10600.0,10460.955,139.044921875,1.3291799920425824
15050.0,15035.679,14.3212890625,0.09524870368560198
1786.0,1669.7164,116.2835693359375,6.964270531235678
19910.0,19781.555,128.4453125,0.6493185926441101
14050.0,14186.778,-136.7783203125,-0.9641253089622331
4290.0,4161.95,128.0498046875,3.0766779677402023
4355.0,4304.367,50.6328125,1.1763125749828935
28490.0,28874.81,-384.810546875,-1.332685962563472
2880.0,2974.0806,-94.08056640625,-3.16334962371019
6764.0,6936.855,-172.85498046875,-2.491835002395704
3285.0,3301.1892,-16.189208984375,-0.49040536483989294
20250.0,19947.623,302.376953125,1.5158545577808602
6573.0,6574.305,-1.30517578125,-0.01985268018981034
13550.0,13427.525,122.474609375,0.912116014023782
16650.0,16643.336,6.6640625,0.040040425339158366
1186.0,1131.2542,54.745849609375,4.83939436513635
4548.0,4415.242,132.7578125,3.006807030333486
707.0,626.241,80.75897216796875,12.89582901451639
5300.0,5246.6377,53.3623046875,1.0170762264597657
1900.0,1854.503,45.4969482421875,2.45332291036473
1760.0,1732.1486,27.8514404296875,1.6079129169265078
47300.0,47873.086,-573.0859375,-1.197094204973926
2498.0,2463.819,34.180908203125,1.3873140409102318
6930.0,7057.508,-127.5078125,-1.8066974332520445
9440.0,9807.884,-367.8837890625,-3.7508987359001393
2275.0,2216.4578,58.542236328125,2.6412520593733997
13800.0,13891.461,-91.4609375,-0.658396823138315
3227.0,3327.6052,-100.605224609375,-3.023352165255269
3350.0,3324.0618,25.938232421875,0.7803174018867077
53700.0,54255.35,-555.3515625,-1.0235885428928742
1845.0,1825.5938,19.40625,1.063010321984286
8040.0,8239.424,-199.423828125,-2.420361329687561
42100.0,42103.445,-3.4453125,-0.008182970477660954
100000.0,97182.75,2817.25,2.8989198185892042
80900.0,81492.57,-592.5703125,-0.7271464260210071
6220.0,6249.729,-29.72900390625,-0.47568468789076396
1900.0,1988.926,-88.926025390625,-4.47105745791425
6330.0,6382.51,-52.509765625,-0.8227134395909231
5900.0,6099.717,-199.716796875,-3.27419786074853
13450.0,13462.446,-12.4462890625,-0.09245191249239693
4450.0,4361.2983,88.70166015625,2.0338361021050413
2535.0,2616.1968,-81.19677734375,-3.103618888568079
2640.0,2719.4956,-79.49560546875,-2.9231746250624155
2472.0,2449.746,22.25390625,0.9084168480470712
43000.0,43033.42,-33.421875,-0.07766492540863043
2800.0,2842.393,-42.39306640625,-1.4914568610262349
7900.0,7885.916,14.083984375,0.17859668232700257
9009.0,8875.474,133.5263671875,1.5044421595018311
7410.0,7340.1846,69.8154296875,0.9511399750064825
4285.0,4335.0166,-50.0166015625,-1.1537810845862082
4150.0,4184.8247,-34.82470703125,-0.8321664458905124
10900.0,10867.405,32.5947265625,0.29993108513371813
5280.0,5248.5776,31.42236328125,0.5986834044603044
4015.0,4096.803,-81.80322265625,-1.996757427934533
6250.0,6217.5356,32.46435546875,0.5221418472655582
35300.0,35630.324,-330.32421875,-0.9270873223661859
6781.0,6732.312,48.68798828125,0.7231986306710111
2120.0,2153.6548,-33.65478515625,-1.5626824404826007
10800.0,10851.299,-51.298828125,-0.4727436681776825
2515.0,2517.0457,-2.045654296875,-0.08127203785051901
1115.0,1193.2947,-78.294677734375,-6.56121905136019
28550.0,28948.393,-398.392578125,-1.3762165793828822
1440.0,1430.513,9.487060546875,0.663192920890449
38286.0,38119.9,166.1015625,0.4357345357893177
14500.0,14404.039,95.9609375,0.6662085341730862
31618.0,30636.057,981.943359375,3.205188483928092
6120.0,6118.336,1.6640625,0.027197959003865176
7930.0,7866.4175,63.58251953125,0.8082779701066819
3020.0,3049.2856,-29.28564453125,-0.9604100089400422
9140.0,9035.553,104.447265625,1.1559587852067883
12050.0,12093.71,-43.7099609375,-0.3614272301773609
14022.0,14010.427,11.5732421875,0.08260449440661416
4470.0,4262.0415,207.95849609375,4.879316541219782
2880.0,2894.6543,-14.654296875,-0.5062537827339324
31094.0,31377.654,-283.654296875,-0.90400096256797
2398.0,2379.9988,18.001220703125,0.7563541989900984
5318.0,5218.1245,99.87548828125,1.9140112133574392
6750.0,6496.5645,253.435546875,3.901070307292827
15800.0,15433.074,366.92578125,2.377528780391747
2900.0,2942.7349,-42.73486328125,-1.452215889867807
15276.0,15214.362,61.6376953125,0.4051283522642918
29050.0,28746.182,303.818359375,1.056899880384929
60700.0,61128.96,-428.9609375,-0.7017311122604913
4113.0,4145.774,-32.77392578125,-0.7905381810001597
4870.0,5036.1343,-166.13427734375,-3.298845268902869
22808.0,22347.105,460.89453125,2.0624350294247766
18600.0,18978.332,-378.33203125,-1.9934946370789222
24641.0,24767.225,-126.224609375,-0.5096437383105934
8540.0,8650.52,-110.51953125,-1.2776057073884202
12300.0,12278.767,21.2333984375,0.17292777952793728
9880.0,9955.038,-75.0380859375,-0.7537699533615939
9450.0,9442.489,7.5107421875,0.07954197227479802
33745.0,34031.0,-286.0,-0.8404102142164497
11350.0,11092.858,257.1416015625,2.318082430392513
14700.0,15016.615,-316.615234375,-2.1084327555401847
8199.0,8252.168,-53.16796875,-0.6442909178695939
12330.0,12274.453,55.546875,0.45254052815489487
1160.0,1416.7855,-256.7855224609375,-18.124516265165138
4060.0,3974.8718,85.128173828125,2.1416583364427715
4940.0,5090.7124,-150.71240234375,-2.960536569977169
3803.0,3766.6814,36.318603515625,0.9642069422044269
7713.0,7571.932,141.06787109375,1.8630366555349325
34600.0,34846.434,-246.43359375,-0.707198896228508
11750.0,11617.179,132.8212890625,1.143317946356886
4070.0,4197.436,-127.43603515625,-3.0360447208460246
5650.0,5686.6143,-36.6142578125,-0.6438674429551443
1615.0,1800.9569,-185.9569091796875,-10.325450222148206
4225.0,4154.7363,70.263671875,1.6911704215586034
7669.0,8031.1196,-362.11962890625,-4.508955732683647
5530.0,5649.7456,-119.74560546875,-2.119486678353103
47700.0,47575.54,124.4609375,0.2616069937462939
3327.0,3370.6082,-43.608154296875,-1.2937770366835142
69700.0,69123.75,576.25,0.8336497947521655
17300.0,17367.486,-67.486328125,-0.388578559095868
1754.0,1717.2954,36.70458984375,2.137348625441816
18667.0,18633.639,33.361328125,0.179038183107814
83100.0,81971.06,1128.9375,1.377239071410109
5480.0,5556.6655,-76.66552734375,-1.379703834367702
5890.0,6055.33,-165.330078125,-2.7303231366735594
117600.0,115114.58,2485.421875,2.1590852483524228
1460.0,1515.9712,-55.97119140625,-3.692101256510675
2690.0,2795.5647,-105.564697265625,-3.776149318557324
63700.0,63007.53,692.46875,1.0990253645273556
8170.0,8374.863,-204.86328125,-2.4461686641339764
1420.0,1506.8467,-86.8466796875,-5.7634715501056055
4365.0,4179.19,185.81005859375,4.446078335727115
1820.0,1818.4181,1.5819091796875,0.086993700055738
1054.0,1188.4485,-134.448486328125,-11.31294186284187
12350.0,11997.766,352.234375,2.9358331043410426
3975.0,4001.891,-26.89111328125,-0.6719601438431269
2195.0,2343.446,-148.446044921875,-6.334519424654552
6870.0,7045.84,-175.83984375,-2.495654849520578
740.0,846.88385,-106.88385009765625,-12.620839337688542
1870.0,1774.1483,95.8516845703125,5.402687235147972
15670.0,15950.052,-280.0517578125,-1.7558046962156582
6900.0,7016.047,-116.046875,-1.654020804985001
6390.0,6401.4116,-11.41162109375,-0.17826725992977469
4097.0,4132.43,-35.43017578125,-0.8573690122798459
1673.0,1678.0479,-5.0478515625,-0.3008169020805775
